,date,coord_pol_az,coord_pol_r,lon,lat,height,meanval
199,2016-06-24 10:35:00,167,169,"52,7202805526934","8,16951745545384","1784,13594166935","3,60489401324042"
200,2016-06-24 10:35:00,167,170,"52,7202805526934","8,17682471105186","1750,05680971779","3,18378067735968"
201,2016-06-24 10:35:00,167,171,"52,7202805526934","8,18413452919908","885,764057055116","3,5945331546767"
202,2016-06-24 10:35:00,168,169,"52,7280887758126","8,16951745545384","1784,13594166935","2,68295720425145"
203,2016-06-24 10:35:00,168,170,"52,7280887758126","8,17682471105186","1750,05680971779","2,84003141214108"
204,2016-06-24 10:35:00,168,171,"52,7280887758126","8,18413452919908","885,764057055116","2,8379435251499"
205,2016-06-24 10:40:00,83,172,"52,0626096885311","8,191446911161","930,775702463463","2,63913964043404"
206,2016-06-24 10:40:00,84,172,"52,0704592327854","8,191446911161","930,775702463463","3,17089414904858"
207,2016-06-24 10:40:00,159,155,"52,6577963716898","8,06748423764049","838,84096936509","2,82976035516838"
208,2016-06-24 10:40:00,159,156,"52,6577963716898","8,07475575005747","806,407573031262","2,28305388164931"
209,2016-06-24 10:40:00,166,160,"52,7124718174265","8,103867261306","1819,37363052368","2,20176660397957"
210,2016-06-24 10:40:00,166,161,"52,7124718174265","8,1111515107996","1786,35244048759","2,90439670250334"
211,2016-06-24 10:40:00,166,162,"52,7124718174265","8,11843831148261","1753,21369580179","2,44633001191863"
212,2016-06-24 10:40:00,166,163,"52,7124718174265","8,12572766461462","1719,95739784464","2,48430485972043"
213,2016-06-24 10:40:00,166,166,"52,7124718174265","8,14761105131004","1841,010365244","2,72392918015348"
214,2016-06-24 10:40:00,166,168,"52,7124718174265","8,16221276114022","1773,43982452154","2,89568594817458"
215,2016-06-24 10:40:00,166,169,"52,7124718174265","8,16951745545384","1739,47823608108","2,4220948075426"
216,2016-06-24 10:40:00,167,160,"52,7202805526934","8,103867261306","1819,37363052368","2,16108648324835"
217,2016-06-24 10:40:00,167,162,"52,7202805526934","8,11843831148261","1753,21369580179","3,12556679598216"
218,2016-06-24 10:40:00,167,163,"52,7202805526934","8,12572766461462","1719,95739784464","3,07561466097832"
219,2016-06-24 10:40:00,167,166,"52,7202805526934","8,14761105131004","1841,010365244","3,04239929750048"
220,2016-06-24 10:40:00,167,167,"52,7202805526934","8,15491062684679","1807,28386804461","3,51489036864248"
221,2016-06-24 10:40:00,167,169,"52,7202805526934","8,16951745545384","1739,47823608108","2,91338808680403"
222,2016-06-24 10:45:00,82,173,"52,0547596729014","8,19876185820379","1917,52615013532","3,17931304820653"
223,2016-06-24 10:45:00,82,174,"52,0547596729014","8,20607937159425","1882,97685833462","3,31307251802806"
224,2016-06-24 10:45:00,82,175,"52,0547596729014","8,21339945259988","1848,31003014743","3,01996012494482"
225,2016-06-24 10:45:00,83,174,"52,0626096885311","8,20607937159425","1882,97685833462","4,06774263854684"
226,2016-06-24 10:45:00,155,146,"52,626542068204","8,00215493949149","1627,42848517001","3,07484012225579"
227,2016-06-24 10:45:00,155,147,"52,626542068204","8,00940360421977","1590,6443174053","3,3805584136782"
228,2016-06-24 10:45:00,155,148,"52,626542068204","8,01665480257249","1553,74263071083","3,28059801767612"
229,2016-06-24 10:45:00,155,149,"52,626542068204","8,02390853580005","1516,72342662141","2,88054315488914"
230,2016-06-24 10:45:00,155,150,"52,626542068204","8,03116480515345","769,090857667849","2,10913626284435"
231,2016-06-24 10:45:00,156,152,"52,6343564046897","8,04568495724528","1693,00804042071","2,5059470431558"
232,2016-06-24 10:45:00,157,153,"52,6421702344259","8,05294884248903","1655,51878215745","2,66309982743756"
233,2016-06-24 10:45:00,157,154,"52,6421702344259","8,06021526886934","1617,9120142255","2,59945294980345"
234,2016-06-24 10:45:00,158,155,"52,6499835569227","8,06748423764049","2419,02870754898","2,48184092856687"
235,2016-06-24 10:45:00,165,165,"52,7046625705034","8,14031403326712","892,92226347141","2,36212418254079"
236,2016-06-24 10:45:00,165,166,"52,7046625705034","8,14761105131004","937,464324757457","2,73912248683387"
